UNIQ_ID,mod_year,age,hour,drunk_dr,numoccs,deformed,motorcycle,rollover_binary,air_bag_deployed,speedrel_binary,fatality_target
482329_3_1,2012,58,23.0,1,2,2.0,0,0,0,0,0
482329_3_2,2012,57,23.0,1,2,2.0,0,0,0,0,0
482329_4_1,2015,41,23.0,1,2,2.0,0,0,0,0,0
482329_4_2,2015,47,23.0,1,2,2.0,0,0,0,0,0
482330_1_1,1997,45,2.0,1,1,6.0,0,0,0,0,0
482331_1_1,2006,45,23.0,0,1,6.0,0,0,1,0,1
482332_1_1,2002,46,6.0,0,3,6.0,0,0,0,0,0
482332_1_2,2002,63,6.0,0,3,6.0,0,0,1,0,1
482332_1_3,2002,41,6.0,0,3,6.0,0,0,0,0,0
482332_2_1,2009,42,6.0,0,1,6.0,0,0,0,0,0
482334_1_1,1997,24,9.0,0,2,6.0,0,0,1,0,0
482334_1_2,1997,24,9.0,0,2,6.0,0,0,0,0,1
482336_1_1,2007,20,16.0,0,1,6.0,0,0,1,0,1
482336_2_1,2008,51,16.0,0,2,6.0,0,0,1,0,0
482336_2_2,2008,71,16.0,0,2,6.0,0,0,0,0,1
482337_2_1,2010,44,14.0,0,1,2.0,0,0,0,0,0
482338_1_1,2013,23,0.0,0,1,6.0,0,1,1,0,1
482339_1_1,1995,41,16.0,0,1,6.0,0,0,1,0,1
482339_2_1,2005,60,16.0,0,1,6.0,0,0,1,0,0
482341_1_1,2005,70,17.0,0,3,6.0,0,0,1,0,0
482341_1_2,2005,91,17.0,0,3,6.0,0,0,1,0,1
482341_1_3,2005,55,17.0,0,3,6.0,0,0,0,0,0
482341_2_1,2002,42,17.0,0,4,6.0,0,0,0,0,0
482341_2_2,2002,57,17.0,0,4,6.0,0,0,0,0,0
482341_2_3,2002,18,17.0,0,4,6.0,0,0,0,0,0
482341_2_4,2002,12,17.0,0,4,6.0,0,0,0,0,0
482342_2_1,2003,35,6.0,1,2,4.0,0,0,0,0,0
482342_2_2,2003,29,6.0,1,2,4.0,0,0,0,0,0
482342_3_1,2009,52,6.0,1,2,6.0,0,0,1,1,1
482343_1_1,2003,18,23.0,0,2,6.0,0,0,0,1,1
482343_1_2,2003,16,23.0,0,2,6.0,0,0,0,1,1
482344_1_1,2001,50,21.0,1,1,6.0,0,1,1,0,1
482347_1_1,2008,18,3.0,1,1,6.0,0,1,0,1,1
482349_2_1,2000,44,9.0,0,1,0.0,0,0,0,0,0
482351_1_1,2006,17,4.0,0,2,6.0,0,1,0,0,1
482351_1_2,2006,17,4.0,0,2,6.0,0,1,0,0,0
482352_1_1,2010,18,11.0,0,1,6.0,0,0,1,1,1
482352_2_1,2014,38,11.0,0,1,6.0,0,0,1,0,0
482353_1_1,2005,23,14.0,0,1,2.0,0,0,0,0,0
482354_1_1,2005,32,16.0,0,4,6.0,0,0,0,0,0
482354_1_2,2005,13,16.0,0,4,6.0,0,0,0,0,0
482354_1_3,2005,10,16.0,0,4,6.0,0,0,0,0,0
482354_1_4,2005,4,16.0,0,4,6.0,0,0,0,0,0
482354_2_1,1994,33,16.0,0,1,6.0,1,0,0,0,1
482355_1_1,2010,37,18.0,0,1,6.0,0,0,1,0,1
482355_2_1,2007,31,18.0,0,2,6.0,0,0,1,0,0
482355_2_2,2007,8,18.0,0,2,6.0,0,0,1,0,0
482356_2_1,2007,38,13.0,0,2,2.0,0,0,0,0,0
482356_2_2,2007,41,13.0,0,2,2.0,0,0,0,0,0
482357_1_1,2008,20,0.0,0,2,6.0,0,0,0,0,0
482357_1_2,2008,44,0.0,0,2,6.0,0,0,0,0,0
482359_1_1,1995,61,12.0,1,2,6.0,0,0,0,0,0
482359_1_2,1995,60,12.0,1,2,6.0,0,0,0,0,0
482360_1_1,2007,25,23.0,1,1,6.0,0,1,1,1,1
482362_1_1,2013,25,17.0,0,1,6.0,0,0,1,0,1
482363_1_1,2008,32,4.0,0,1,4.0,0,0,0,0,0
482365_1_1,2008,76,19.0,0,1,6.0,0,1,1,0,1
482368_3_1,2012,27,9.0,0,1,6.0,0,0,1,0,1
482369_1_1,2005,37,19.0,0,1,6.0,0,0,0,0,0
482369_2_1,2013,68,19.0,0,2,6.0,0,0,1,0,1
482369_2_2,2013,57,19.0,0,2,6.0,0,0,1,0,0
482369_3_1,2010,49,19.0,0,2,6.0,0,0,0,0,0
482369_3_2,2010,44,19.0,0,2,6.0,0,0,0,0,0
482369_4_1,2010,63,19.0,0,1,6.0,0,0,1,0,0
482369_5_1,2002,32,19.0,0,1,6.0,0,0,0,0,0
482369_6_1,2006,56,19.0,0,1,6.0,0,0,1,0,0
482369_7_1,2011,31,19.0,0,1,4.0,0,0,0,0,0
482370_1_1,2006,55,13.0,0,1,4.0,0,0,0,1,0
482370_2_1,2010,60,13.0,0,1,6.0,0,0,0,0,1
482371_2_1,2007,24,22.0,0,1,6.0,0,0,0,0,0
482373_1_1,2007,22,18.0,1,1,6.0,0,0,1,1,0
482373_3_1,2012,29,18.0,1,1,6.0,0,0,0,0,0
482373_4_1,1991,42,18.0,1,2,2.0,0,0,0,0,0
482373_4_2,1991,59,18.0,1,2,2.0,0,0,0,0,0
482375_1_1,2003,96,12.0,0,1,6.0,0,0,0,0,1
482375_2_1,2013,19,12.0,0,4,6.0,0,0,1,0,0
482375_2_2,2013,18,12.0,0,4,6.0,0,0,1,0,0
482375_2_3,2013,1,12.0,0,4,6.0,0,0,0,0,0
482376_1_1,2005,48,5.0,0,1,2.0,0,0,0,0,0
482377_1_1,2001,45,20.0,0,1,6.0,0,1,1,1,1
482378_1_1,2002,19,19.0,1,1,6.0,0,1,0,1,1
482382_1_1,2008,29,0.0,0,4,2.0,0,0,0,0,0
482382_1_2,2008,34,0.0,0,4,2.0,0,0,0,0,0
482382_1_3,2008,2,0.0,0,4,2.0,0,0,0,0,0
482382_1_4,2008,1,0.0,0,4,2.0,0,0,0,0,0
482384_1_1,2001,19,4.0,1,1,6.0,0,0,1,0,1
482385_1_1,2015,77,12.0,0,4,6.0,0,1,1,0,0
482385_1_2,2015,92,12.0,0,4,6.0,0,1,1,0,1
482385_1_3,2015,77,12.0,0,4,6.0,0,1,1,0,0
482385_1_4,2015,85,12.0,0,4,6.0,0,1,0,0,1
482386_1_1,2015,52,1.0,0,1,6.0,0,0,0,0,0
482388_1_1,2011,40,7.0,0,2,6.0,0,0,1,0,0
482388_1_2,2011,16,7.0,0,2,6.0,0,0,1,0,0
482388_2_2,2004,50,7.0,0,3,6.0,0,0,1,0,0
482388_2_3,2004,83,7.0,0,3,6.0,0,0,1,0,1
482389_1_1,2007,23,9.0,0,1,6.0,0,0,1,0,1
482389_3_1,2006,25,9.0,0,1,6.0,0,0,1,0,0
482389_4_1,2000,55,9.0,0,1,6.0,0,0,0,0,0
482390_2_1,2000,62,3.0,0,2,2.0,0,0,0,0,0
482390_2_2,2000,62,3.0,0,2,2.0,0,0,0,0,1
482391_1_1,2001,61,7.0,0,1,4.0,0,0,0,0,0
482394_2_1,2004,59,14.0,0,1,6.0,0,1,1,0,0
482395_1_1,2002,28,21.0,1,2,6.0,0,1,0,0,0
482395_1_2,2002,3,21.0,1,2,6.0,0,1,0,0,1
482396_1_1,2015,19,5.0,0,2,4.0,0,0,1,0,0
482396_1_2,2015,40,5.0,0,2,4.0,0,0,1,0,0
482397_1_1,1992,31,7.0,0,1,2.0,0,0,0,0,0
482398_1_1,2014,41,13.0,0,3,6.0,0,0,1,1,0
482398_1_2,2014,43,13.0,0,3,6.0,0,0,1,1,0
482398_1_3,2014,31,13.0,0,3,6.0,0,0,0,1,1
482398_2_1,1998,45,13.0,0,1,2.0,0,0,0,0,0
482399_2_1,2003,74,9.0,0,2,6.0,0,0,0,0,0
482399_2_2,2003,68,9.0,0,2,6.0,0,0,0,0,0
482400_1_1,2007,29,6.0,0,1,6.0,0,0,1,0,0
482401_1_1,2015,38,23.0,0,1,4.0,0,0,0,0,0
482402_1_1,2006,54,20.0,0,1,6.0,1,0,0,0,1
482404_1_1,2004,24,8.0,0,4,6.0,0,1,0,0,0
482404_1_2,2004,25,8.0,0,4,6.0,0,1,0,0,0
482404_1_3,2004,1,8.0,0,4,6.0,0,1,0,0,0
482404_1_4,2004,3,8.0,0,4,6.0,0,1,0,0,1
482405_1_1,2014,44,21.0,1,2,2.0,1,0,0,0,1
482405_1_2,2014,26,21.0,1,2,2.0,1,0,0,0,0
482406_2_1,2012,18,23.0,0,1,6.0,0,0,0,0,0
482407_1_1,1983,23,4.0,1,1,6.0,0,0,0,1,1
482408_1_1,2014,24,3.0,1,1,6.0,0,1,1,0,1
482409_1_1,2007,21,0.0,1,1,6.0,0,0,0,1,0
482410_1_1,2015,36,19.0,0,3,4.0,0,0,0,0,0
482410_1_2,2015,27,19.0,0,3,4.0,0,0,1,0,0
482410_1_3,2015,4,19.0,0,3,4.0,0,0,1,0,0
482411_1_1,2003,31,2.0,1,1,6.0,0,1,1,0,1
482412_1_1,2005,27,6.0,1,1,2.0,0,0,0,0,0
482414_1_1,2014,42,18.0,0,1,6.0,0,0,1,0,1
482414_2_1,2004,34,18.0,0,2,6.0,0,0,0,0,0
482414_2_2,2004,21,18.0,0,2,6.0,0,0,0,0,0
482416_1_1,2007,18,6.0,0,1,6.0,0,0,1,0,1
482417_1_1,2013,25,23.0,1,2,6.0,0,1,1,0,0
482417_1_2,2013,31,23.0,1,2,6.0,0,1,1,0,1
482418_2_1,2012,29,20.0,0,2,6.0,0,0,0,0,0
482418_2_2,2012,24,20.0,0,2,6.0,0,0,0,0,0
482421_1_1,2013,37,6.0,0,1,6.0,0,0,1,0,0
482421_2_1,2008,46,6.0,0,2,2.0,0,0,1,0,0
482421_2_2,2008,18,6.0,0,2,2.0,0,0,1,0,0
482421_3_1,1999,23,6.0,0,1,6.0,0,0,1,0,1
482422_2_1,2005,60,23.0,0,1,6.0,0,0,0,0,1
482423_1_1,2013,40,23.0,0,1,2.0,1,0,0,1,1
482424_1_1,2000,37,2.0,0,1,4.0,0,1,0,0,1
482425_1_1,2015,51,20.0,0,2,2.0,0,0,0,0,0
482425_1_2,2015,54,20.0,0,2,2.0,0,0,0,0,0
482426_1_1,2015,36,20.0,0,1,6.0,1,0,0,0,1
482426_2_1,2008,28,20.0,0,1,4.0,0,0,0,0,0
482429_1_1,1990,33,8.0,0,1,6.0,0,0,0,0,1
482429_2_1,1995,68,8.0,0,1,6.0,0,1,0,0,0
482430_1_1,2003,20,2.0,1,1,6.0,0,0,1,1,1
482431_1_1,2005,19,4.0,0,7,6.0,0,1,0,0,0
482431_1_2,2005,28,4.0,0,7,6.0,0,1,0,0,0
482431_1_3,2005,29,4.0,0,7,6.0,0,1,0,0,1
482431_1_4,2005,26,4.0,0,7,6.0,0,1,0,0,0
482431_1_5,2005,25,4.0,0,7,6.0,0,1,0,0,0
482431_1_6,2005,25,4.0,0,7,6.0,0,1,0,0,0
482431_1_7,2005,24,4.0,0,7,6.0,0,1,0,0,0
482434_1_1,1999,38,4.0,0,1,6.0,0,0,1,0,0
482435_1_1,2006,66,9.0,0,1,6.0,0,0,1,0,1
482435_2_1,2000,74,9.0,0,2,6.0,0,0,1,0,1
482435_2_2,2000,65,9.0,0,2,6.0,0,0,1,0,1
482436_1_1,1989,27,21.0,0,1,6.0,0,0,0,0,1
482436_2_1,2015,60,21.0,0,1,2.0,0,0,1,0,0
482439_1_1,1993,22,23.0,1,3,0.0,0,0,0,0,0
482439_1_2,1993,23,23.0,1,3,0.0,0,0,0,0,0
482439_1_3,1993,23,23.0,1,3,0.0,0,0,0,0,1
482440_3_1,2015,19,2.0,1,1,6.0,0,0,1,1,1
482442_2_1,2006,26,21.0,0,1,6.0,0,1,1,0,0
482443_1_1,2014,24,16.0,0,1,6.0,0,0,1,0,0
482443_2_1,2007,35,16.0,0,1,6.0,0,0,1,0,0
482443_3_1,2010,70,16.0,0,3,6.0,0,0,1,0,0
482443_3_2,2010,95,16.0,0,3,6.0,0,0,1,0,1
482443_3_3,2010,60,16.0,0,3,6.0,0,0,0,0,0
482445_1_1,2007,68,18.0,0,1,6.0,0,0,1,0,1
482445_2_1,2002,58,18.0,0,1,6.0,0,0,1,0,0
482448_1_1,2008,58,2.0,0,1,2.0,0,0,0,1,0
482449_1_1,2005,49,15.0,0,2,6.0,0,1,0,1,0
482449_1_2,2005,27,15.0,0,2,6.0,0,1,0,1,1
482449_2_1,2002,57,15.0,0,1,2.0,0,0,0,0,0
482450_1_1,2015,52,11.0,0,1,6.0,0,0,0,1,1
482451_1_1,1998,46,6.0,0,1,6.0,0,0,0,0,1
482451_2_1,2009,61,6.0,0,1,6.0,0,0,0,0,0
482454_1_1,2008,52,9.0,0,1,6.0,0,0,1,1,1
482454_2_1,2005,24,9.0,0,2,6.0,0,0,1,0,0
482454_2_2,2005,53,9.0,0,2,6.0,0,0,1,0,1
482456_1_1,2000,60,0.0,1,1,6.0,1,0,0,0,1
482458_1_1,2010,29,20.0,0,1,2.0,0,0,0,0,0
482459_1_1,2007,47,19.0,0,2,6.0,0,1,1,0,0
482459_1_2,2007,70,19.0,0,2,6.0,0,1,1,0,1
482459_2_1,2011,22,19.0,0,1,6.0,0,0,1,0,0
482459_3_1,1999,63,19.0,0,1,6.0,0,0,1,0,0
482461_1_1,2007,23,13.0,0,1,6.0,0,0,1,0,1
482462_1_1,2009,17,22.0,0,1,6.0,0,0,1,1,0
482463_1_1,2014,55,21.0,0,1,2.0,1,0,0,0,1
482463_2_1,2007,51,21.0,0,2,2.0,0,0,0,0,0
482464_1_1,2013,34,18.0,0,4,6.0,0,0,1,0,0
482464_1_2,2013,32,18.0,0,4,6.0,0,0,1,0,0
482464_1_3,2013,8,18.0,0,4,6.0,0,0,1,0,0
482464_1_4,2013,5,18.0,0,4,6.0,0,0,1,0,0
482464_2_1,2012,37,18.0,0,5,6.0,0,0,1,0,0
482464_2_2,2012,39,18.0,0,5,6.0,0,0,1,0,0
482464_2_3,2012,63,18.0,0,5,6.0,0,0,1,0,0
482464_2_4,2012,64,18.0,0,5,6.0,0,0,1,0,1
482464_2_5,2012,33,18.0,0,5,6.0,0,0,1,0,1
482466_1_1,2007,75,15.0,0,1,6.0,0,0,1,0,1
482466_2_1,2012,57,15.0,0,1,6.0,0,0,1,0,0
482467_1_1,2003,67,12.0,0,2,6.0,0,0,1,0,0
482467_1_2,2003,65,12.0,0,2,6.0,0,0,1,0,1
482468_1_1,2001,50,11.0,1,1,2.0,0,0,0,1,1
482469_1_1,2003,54,18.0,0,2,6.0,0,0,0,1,1
482469_1_2,2003,16,18.0,0,2,6.0,0,0,0,1,0
482469_2_1,1998,30,18.0,0,2,6.0,0,0,1,0,0
482469_2_2,1998,26,18.0,0,2,6.0,0,0,0,0,0
482470_1_1,2002,46,14.0,0,1,6.0,0,0,1,0,0
482470_2_1,1991,81,14.0,0,2,6.0,0,0,0,0,1
482470_2_2,1991,81,14.0,0,2,6.0,0,0,0,0,0
482471_1_1,1999,59,19.0,0,3,2.0,0,0,0,0,0
482471_1_2,1999,9,19.0,0,3,2.0,0,0,0,0,0
482471_1_3,1999,8,19.0,0,3,2.0,0,0,0,0,0
482473_1_1,2000,45,7.0,0,1,6.0,0,1,1,1,1
482475_1_1,2004,64,1.0,0,3,0.0,0,0,0,0,0
482475_1_2,2004,32,1.0,0,3,0.0,0,0,0,0,0
482475_1_3,2004,9,1.0,0,3,0.0,0,0,0,0,0
482476_1_1,2007,58,18.0,0,1,6.0,0,0,0,0,1
482477_1_1,2005,25,22.0,0,1,6.0,0,0,1,1,0
482477_2_1,2000,37,22.0,0,5,2.0,0,1,1,0,0
482477_2_2,2000,42,22.0,0,5,2.0,0,1,1,0,0
482477_2_3,2000,20,22.0,0,5,2.0,0,1,0,0,0
482477_2_4,2000,70,22.0,0,5,2.0,0,1,0,0,1
482477_2_5,2000,80,22.0,0,5,2.0,0,1,0,0,1
482478_1_1,2003,64,9.0,0,1,2.0,0,0,0,0,0
482479_1_1,2012,27,8.0,0,1,6.0,0,0,1,0,1
482480_1_1,2005,61,21.0,0,1,2.0,0,0,0,0,0
482481_1_1,1999,17,7.0,0,1,6.0,0,0,1,0,1
482481_2_1,1999,19,7.0,0,1,6.0,0,0,1,0,1
482482_1_1,2016,81,7.0,0,1,2.0,0,0,0,0,0
482482_2_1,2008,30,7.0,0,1,6.0,0,0,1,0,0
482482_3_1,2001,59,7.0,0,1,6.0,0,0,1,0,1
482483_1_1,2000,34,19.0,1,1,6.0,0,0,1,0,1
482483_2_1,2000,30,19.0,1,2,6.0,0,0,1,0,0
482483_2_2,2000,37,19.0,1,2,6.0,0,0,1,0,0
482484_1_1,2001,24,21.0,1,1,2.0,0,0,1,0,1
482485_1_1,2009,38,0.0,1,5,6.0,0,1,0,1,1
482485_1_2,2009,25,0.0,1,5,6.0,0,1,1,1,0
482485_1_3,2009,19,0.0,1,5,6.0,0,1,0,1,0
482485_1_4,2009,17,0.0,1,5,6.0,0,1,0,1,0
482485_1_5,2009,27,0.0,1,5,6.0,0,1,0,1,0
482486_1_1,2014,66,6.0,0,1,6.0,0,0,0,1,0
482486_2_1,2003,38,6.0,0,4,6.0,0,0,0,0,0
482486_2_2,2003,40,6.0,0,4,6.0,0,0,0,0,0
482486_2_3,2003,33,6.0,0,4,6.0,0,0,0,0,1
482486_2_4,2003,31,6.0,0,4,6.0,0,0,0,0,0
482487_1_1,2007,26,1.0,1,1,6.0,0,0,1,0,0
482489_1_1,2008,52,23.0,1,1,6.0,0,0,1,0,0
482489_2_1,1995,20,23.0,1,3,6.0,0,0,1,0,1
482489_2_2,1995,22,23.0,1,3,6.0,0,0,0,0,0
482489_2_3,1995,20,23.0,1,3,6.0,0,0,0,0,1
482490_1_1,2014,29,16.0,0,1,6.0,0,1,0,1,0
482490_2_1,2006,65,16.0,0,1,6.0,0,0,1,0,1
482491_1_1,2008,21,16.0,0,3,6.0,0,0,1,0,1
482491_1_2,2008,3,16.0,0,3,6.0,0,0,1,0,0
482491_1_3,2008,0,16.0,0,3,6.0,0,0,1,0,0
482492_1_1,2006,42,13.0,0,1,6.0,0,0,0,0,0
482492_2_1,2005,46,13.0,0,1,6.0,0,1,1,1,1
482493_1_1,2008,32,20.0,0,4,2.0,0,0,1,0,0
482493_1_2,2008,33,20.0,0,4,2.0,0,0,0,0,0
482493_1_3,2008,18,20.0,0,4,2.0,0,0,0,0,0
482493_1_4,2008,18,20.0,0,4,2.0,0,0,0,0,0
482494_1_1,2015,25,11.0,0,2,6.0,0,0,1,0,1
482494_1_2,2015,28,11.0,0,2,6.0,0,0,1,0,1
482494_2_1,2014,47,11.0,0,1,6.0,0,0,1,0,0
482495_1_1,2008,18,20.0,0,4,6.0,0,1,0,0,0
482495_1_2,2008,20,20.0,0,4,6.0,0,1,0,0,0
482495_1_3,2008,13,20.0,0,4,6.0,0,1,0,0,1
482495_1_4,2008,16,20.0,0,4,6.0,0,1,0,0,0
482496_1_1,2005,49,12.0,0,1,6.0,0,0,1,0,1
482496_2_1,2015,68,12.0,0,2,6.0,0,0,1,0,1
482496_2_2,2015,70,12.0,0,2,6.0,0,0,1,0,1
482499_1_1,2013,42,19.0,0,1,6.0,0,0,1,1,1
482499_2_1,2006,59,19.0,0,1,6.0,0,0,0,0,0
482500_1_1,2007,29,2.0,1,1,6.0,0,0,1,0,1
482500_2_1,2016,53,2.0,1,1,4.0,0,0,0,0,0
482504_1_1,2007,53,6.0,0,1,0.0,0,0,0,0,0
482505_1_2,2003,15,17.0,0,2,2.0,0,0,0,0,0
482506_1_1,2002,59,5.0,0,1,6.0,0,0,1,0,1
482506_2_1,2010,35,5.0,0,1,6.0,0,0,1,0,0
482508_1_1,1994,39,22.0,1,1,4.0,0,0,0,0,0
482511_1_1,1999,28,15.0,0,3,6.0,0,1,0,1,0
482512_1_1,2015,59,15.0,0,1,6.0,0,1,0,1,0
482512_2_1,2007,47,15.0,0,1,6.0,0,0,1,0,1
482512_3_1,2015,59,15.0,0,1,2.0,0,0,0,0,0
482513_1_1,1996,16,22.0,0,3,6.0,0,0,1,0,0
482513_1_2,1996,17,22.0,0,3,6.0,0,0,0,0,1
482513_1_3,1996,17,22.0,0,3,6.0,0,0,1,0,0
482514_2_1,2013,27,19.0,0,1,6.0,0,0,1,0,1
482515_1_1,2003,59,2.0,1,1,6.0,0,0,1,0,0
482516_1_1,1993,47,12.0,1,1,6.0,0,1,0,1,1
482518_2_1,2006,25,13.0,0,5,6.0,0,0,0,0,0
482518_2_2,2006,75,13.0,0,5,6.0,0,0,0,0,0
482518_2_3,2006,2,13.0,0,5,6.0,0,0,0,0,0
482518_2_4,2006,1,13.0,0,5,6.0,0,0,0,0,0
482518_2_5,2006,4,13.0,0,5,6.0,0,0,0,0,1
482519_1_2,2006,34,8.0,0,3,6.0,0,0,1,0,1
482519_1_3,2006,32,8.0,0,3,6.0,0,0,0,0,1
482519_2_1,2003,42,8.0,0,1,6.0,0,0,0,0,0
482520_1_1,2011,77,10.0,0,1,6.0,0,0,1,1,1
482521_1_1,2007,21,20.0,0,1,6.0,0,0,1,0,0
482521_2_1,2008,33,20.0,0,4,6.0,0,0,1,0,0
482521_2_2,2008,32,20.0,0,4,6.0,0,0,1,0,1
482521_2_3,2008,55,20.0,0,4,6.0,0,0,0,0,0
482521_2_4,2008,13,20.0,0,4,6.0,0,0,0,0,0
482523_1_1,2007,24,23.0,1,1,6.0,0,1,1,0,1
482523_2_1,1999,19,23.0,1,1,2.0,0,0,0,0,0
482524_1_1,2007,56,7.0,0,1,6.0,0,0,1,0,1
482525_1_1,2002,59,9.0,0,1,6.0,0,0,1,1,1
482525_2_1,2007,64,9.0,0,2,6.0,0,0,0,0,0
482526_1_1,2008,49,23.0,0,1,6.0,0,0,0,0,1
482527_1_1,2014,49,22.0,0,2,6.0,0,0,1,0,1
482527_1_2,2014,47,22.0,0,2,6.0,0,0,1,0,0
482528_1_1,2006,30,18.0,0,1,6.0,1,0,0,0,1
482528_2_1,2001,37,18.0,0,3,6.0,0,0,0,0,0
482528_2_2,2001,13,18.0,0,3,6.0,0,0,0,0,0
482528_2_3,2001,6,18.0,0,3,6.0,0,0,0,0,0
482529_1_1,2001,25,16.0,1,2,6.0,0,1,1,1,1
482529_1_2,2001,47,16.0,1,2,6.0,0,1,1,1,1
482530_1_1,2006,50,11.0,0,2,6.0,0,1,0,1,1
482530_1_2,2006,20,11.0,0,2,6.0,0,1,0,1,0
482531_1_1,1999,24,7.0,0,1,6.0,0,0,1,0,1
482533_1_1,2014,31,16.0,0,1,6.0,0,0,1,0,0
482533_2_1,2008,77,16.0,0,1,6.0,0,0,1,0,1
482535_1_1,1983,68,10.0,0,2,6.0,0,0,0,0,0
482535_1_2,1983,39,10.0,0,2,6.0,0,0,0,0,1
482536_1_1,2013,20,17.0,0,1,6.0,0,0,1,0,1
482536_2_1,2004,48,17.0,0,1,2.0,0,0,0,0,0
482536_3_1,2015,39,17.0,0,2,6.0,0,0,1,0,0
482536_3_2,2015,34,17.0,0,2,6.0,0,0,1,0,0
482537_1_1,1997,57,6.0,0,1,4.0,0,0,0,0,0
482539_1_1,2006,23,5.0,0,3,6.0,0,1,1,1,0
482539_1_2,2006,29,5.0,0,3,6.0,0,1,1,1,0
482539_1_3,2006,32,5.0,0,3,6.0,0,1,1,1,0
482539_2_1,1997,55,5.0,0,1,6.0,0,0,1,0,1
482540_1_1,2012,64,5.0,0,1,2.0,0,0,0,0,0
482541_1_1,1995,76,13.0,0,1,6.0,0,1,1,0,1
482542_1_1,2004,61,13.0,0,1,2.0,0,0,0,0,0
482543_1_1,2011,29,19.0,0,5,2.0,0,0,0,0,0
482543_1_2,2011,30,19.0,0,5,2.0,0,0,0,0,0
482543_1_3,2011,28,19.0,0,5,2.0,0,0,0,0,0
482543_1_4,2011,6,19.0,0,5,2.0,0,0,0,0,0
482543_1_5,2011,2,19.0,0,5,2.0,0,0,0,0,0
482545_1_1,2000,34,14.0,0,3,2.0,0,0,0,0,0
482545_1_2,2000,17,14.0,0,3,2.0,0,0,0,0,0
482545_1_3,2000,1,14.0,0,3,2.0,0,0,0,0,0
482545_2_1,2003,28,14.0,0,3,6.0,0,1,0,0,0
482545_2_2,2003,30,14.0,0,3,6.0,0,1,0,0,0
482545_2_3,2003,2,14.0,0,3,6.0,0,1,0,0,1
482546_1_1,2005,25,20.0,0,1,2.0,0,0,0,0,0
482547_2_1,2012,68,18.0,0,1,6.0,0,0,1,0,0
482550_1_1,2007,28,9.0,0,1,6.0,0,0,0,0,0
482552_2_1,2010,42,10.0,0,1,2.0,0,0,0,0,0
482553_1_1,2001,27,22.0,0,1,6.0,0,0,1,0,0
482554_1_1,1996,43,0.0,1,1,6.0,0,1,0,0,1
482555_1_1,2006,35,21.0,0,1,2.0,0,0,0,0,0
482557_1_1,2014,58,9.0,0,1,2.0,0,0,0,0,0
482558_2_1,2006,53,1.0,1,2,6.0,0,0,1,0,0
482558_2_2,2006,55,1.0,1,2,6.0,0,0,1,0,0
482559_2_1,2015,51,2.0,1,1,4.0,0,0,0,0,0
482560_1_1,2011,31,16.0,0,1,6.0,0,0,1,0,0
482561_1_1,2002,47,10.0,0,1,2.0,0,0,0,0,0
482562_1_1,2005,31,20.0,0,1,6.0,0,1,1,1,1
482563_1_1,2004,32,1.0,0,1,6.0,1,0,0,1,1
482563_2_1,2002,38,1.0,0,2,6.0,0,0,0,0,0
482563_2_2,2002,30,1.0,0,2,6.0,0,0,0,0,0
482564_1_1,2004,61,19.0,0,1,2.0,0,0,0,0,0
482565_1_1,1998,64,15.0,1,1,6.0,0,0,1,0,1
482566_1_2,2003,16,8.0,0,2,6.0,0,0,0,1,1
482566_2_1,2014,41,8.0,0,1,6.0,0,0,0,0,0
482566_3_1,2000,48,8.0,0,1,6.0,0,0,1,0,0
482568_1_1,2003,21,16.0,0,1,6.0,0,0,1,1,1
482570_1_1,1996,49,19.0,1,2,6.0,0,0,0,0,0
482570_1_2,1996,11,19.0,1,2,6.0,0,0,0,0,0
482571_1_1,2012,46,4.0,0,1,2.0,0,0,0,0,0
482572_1_1,1997,41,2.0,1,3,6.0,0,1,0,1,1
482572_1_2,1997,51,2.0,1,3,6.0,0,1,0,1,0
482572_1_3,1997,35,2.0,1,3,6.0,0,1,0,1,0
482573_1_1,2015,21,15.0,0,1,6.0,0,0,0,0,0
482573_2_1,2011,61,15.0,0,2,6.0,0,0,1,0,0
482573_2_2,2011,50,15.0,0,2,6.0,0,0,1,0,0
482575_1_1,2007,79,13.0,0,1,6.0,0,0,1,0,1
482575_2_1,2007,42,13.0,0,1,6.0,0,1,1,0,0
482576_1_1,2003,56,7.0,0,1,2.0,0,0,0,0,0
482577_1_1,2014,73,9.0,0,1,6.0,0,0,1,0,1
482577_2_1,2010,46,9.0,0,1,6.0,0,0,0,0,0
482578_1_1,2013,40,0.0,1,1,6.0,0,0,1,1,1
482578_2_1,2014,46,0.0,1,1,2.0,0,0,1,0,0
482579_1_1,1990,58,21.0,1,1,2.0,0,0,0,0,1
482580_1_1,2013,59,9.0,0,1,6.0,0,0,0,0,0
482580_2_1,2007,50,9.0,0,2,6.0,0,0,1,0,0
482580_2_2,2007,43,9.0,0,2,6.0,0,0,1,0,0
482580_3_1,2005,37,9.0,0,2,6.0,0,0,1,0,0
482580_3_2,2005,63,9.0,0,2,6.0,0,0,1,0,1
482580_4_1,2001,74,9.0,0,1,6.0,0,0,0,0,0
482582_1_1,1992,21,19.0,0,2,2.0,0,0,0,0,0
482582_1_2,1992,18,19.0,0,2,2.0,0,0,0,0,0
482582_2_1,2013,63,19.0,0,2,2.0,0,0,0,0,0
482582_2_2,2013,65,19.0,0,2,2.0,0,0,0,0,0
482585_1_1,1997,44,21.0,0,1,6.0,0,1,0,0,1
